postcode,place,location_raw,address_raw,accepts_minigolf_card,has_club,course_types,approved_course_types,detail_url,source_plz_group,source_url,place_raw,place_addon,street_name,house_number,house_number_addon,address_extra,address_type,resolved_place,district,state,county,country,country_code,latitude,longitude,geocode_query,geocode_display_name,geocode_source,venue_name,venue_category,venue_website,venue_phone,venue_opening_hours,venue_wikipedia,venue_wikidata,osm_id,osm_type,osm_class,detail_address,detail_phone,detail_fax,detail_website,detail_email,detail_opening_hours,detail_facility_type,detail_additional_offers
06493,Neudorf,06493 Neudorf,Mühlweg 159 A,false,false,eternit,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Neudorf,,Mühlweg,159,A,,street_address,,,,,Germany,DE,51.6098675,11.1104665,"Mühlweg 159 A, 06493 Neudorf, Germany","Mühlweg, Neudorf, Harzgerode, Landkreis Harz, Sachsen-Anhalt, 06493, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
06502,Thale,06502 Thale,Goetheweg 1,false,false,sonstige,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Thale,,Goetheweg,1,,,street_address,,,,,Germany,DE,51.7414009,11.026412,"Goetheweg 1, 06502 Thale, Germany","Talstation Kabinenbahn Hexentanzplatz, 1, Goetheweg, Thale, Landkreis Harz, Sachsen-Anhalt, 06502, Deutschland",nominatim,Talstation Kabinenbahn Hexentanzplatz,,,,,,,,,,,,,,,,,
06502,Allrode,06502 Allrode,Teichstraße 28,false,false,eternit,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Allrode,,Teichstraße,28,,,street_address,,,,,Germany,DE,51.6779105,10.9666691,"Teichstraße 28, 06502 Allrode, Germany","28, Teichstraße, Allrode, Thale, Landkreis Harz, Sachsen-Anhalt, 06502, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
06502,Thale,06502 Thale,Hexentanzplatz 4,false,false,sonstige,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Thale,,Hexentanzplatz,4,,,street_address,,,,,Germany,DE,51.7268556,11.0254279,"Hexentanzplatz 4, 06502 Thale, Germany","Hexentanzplatz, Thale, Landkreis Harz, Sachsen-Anhalt, 06502, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
06528,Riestedt,06528 Riestedt,Am Festplatz 9,false,false,eternit,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Riestedt,,Am Festplatz,9,,,street_address,,,,,Germany,DE,51.4940857,11.3548012,"Am Festplatz 9, 06528 Riestedt, Germany","Am Festplatz, Riestedt, Sangerhausen, Mansfeld-Südharz, Sachsen-Anhalt, 06526, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
06567,Bad Frankenhausen,06567 Bad Frankenhausen,Am Quellgrund 14,false,false,eternit,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Bad Frankenhausen,,Am Quellgrund,14,,,street_address,,,,,Germany,DE,51.3599152,11.1021005,"Am Quellgrund 14, 06567 Bad Frankenhausen, Germany","Am Quellgrund, Bad Frankenhausen/Kyffhäuser, Kyffhäuserland, Kyffhäuserkreis, Thüringen, 99707, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
06638,Karsdorf,06638 Karsdorf,Straße der Einheit 29,false,false,filz,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Karsdorf,,Straße der Einheit,29,,,street_address,,,,,Germany,DE,51.2786708,11.6579875,"Straße der Einheit 29, 06638 Karsdorf, Germany","29, Straße der Einheit, thomas zement Werk Karsdorf, Wetzendorf, Karsdorf, Unstruttal, Burgenlandkreis, Sachsen-Anhalt, 06638, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
06648,Eckartsberga,06648 Eckartsberga,Burgstraße 2,false,false,eternit,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Eckartsberga,,Burgstraße,2,,,street_address,,,,,Germany,DE,51.1191931,11.562356,"Burgstraße 2, 06648 Eckartsberga, Germany","Rodler-Treff, 2, Burgstraße, Eckartsberga, An der Finne, Burgenlandkreis, Sachsen-Anhalt, 06648, Deutschland",nominatim,Rodler-Treff,,,,,,,,,,,,,,,,,
06667,Weissenfels,06667 Weissenfels,Güldene Hufe 10,false,false,sonstige,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Weissenfels,,Güldene Hufe,10,,,street_address,,,,,Germany,DE,51.1944225,11.9355979,"Güldene Hufe 10, 06667 Weissenfels, Germany","Güldene Hufe, Uichteritz, Weißenfels, Burgenlandkreis, Sachsen-Anhalt, 06667, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
06849,Dessau,06849 Dessau,Kreuzbergstraße 179,false,false,sonstige,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Dessau,,Kreuzbergstraße,179,,,street_address,,,,,Germany,DE,51.8103382,12.2550296,"Kreuzbergstraße 179, 06849 Dessau, Germany","179, Kreuzbergstraße, Törten, Dessau, Dessau-Roßlau, Sachsen-Anhalt, 06849, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
06895,Zahna,06895 Zahna,Wiesenstr 44,false,false,eternit,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Zahna,,Wiesenstr,44,,,street_address,,,,,Germany,DE,51.92151,12.7879319,"Wiesenstr 44, 06895 Zahna, Germany","Wiesenstraße, Zahna, Zahna-Elster, Wittenberg, Sachsen-Anhalt, 06895, Deutschland",nominatim,Wiesenstraße,,,,,,,,,,,,,,,,,
06901,Kemberg,06901 Kemberg - OT Bergwitz,Lindenstraße 51,false,false,sonstige,sonstige,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Kemberg - OT Bergwitz,Bergwitz,Lindenstraße,51,,,street_address,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
06909,Sewekow,06909 Sewekow,Am Brink 3,false,false,eternit,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Sewekow,,Am Brink,3,,,street_address,,,,,Germany,DE,53.250317,12.6543247,"Am Brink 3, 06909 Sewekow, Germany","3, Am Brink, Sewekow, Wittstock/Dosse, Ostprignitz-Ruppin, Brandenburg, 16909, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
07338,Hohenwarte,07338 Hohenwarte,Ortsstraße,false,false,eternit,eternit,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Hohenwarte,,Ortsstraße,,,,street_without_number,,,,,Germany,DE,50.605561,11.4797683,"Ortsstraße, 07338 Hohenwarte, Germany","Ortsstraße, Hohenwarte, Kaulsdorf, Landkreis Saalfeld-Rudolstadt, Thüringen, 07338, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
07356,Bad Lobenstein,07356 Bad Lobenstein,Gallenberg 5,false,false,sonstige,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Bad Lobenstein,,Gallenberg,5,,,street_address,,,,,Germany,DE,50.4582189,11.6495785,"Gallenberg 5, 07356 Bad Lobenstein, Germany","Zum alten Forsthaus, 5, Gallenberg, Lobenstein, Bad Lobenstein, Saalburg-Ebersdorf, Saale-Orla-Kreis, Thüringen, 07356, Deutschland",nominatim,Zum alten Forsthaus,,,,,,,,,,,,,,,,,
07389,Gössitz,07389 Gössitz,Neumannshof,false,false,filz,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Gössitz,,Neumannshof,,,,street_without_number,,,,,Germany,DE,50.6049204,11.5951093,"Neumannshof, 07389 Gössitz, Germany","Neumannshof, Gössitz, Ranis-Ziegenrück, Saale-Orla-Kreis, Thüringen, 07389, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
07548,Gera,07548 Gera,Hofwiesenpark,false,false,eternit,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Gera,,Hofwiesenpark,,,,street_without_number,,,,,Germany,DE,50.8815874,12.0712246,"Hofwiesenpark, 07548 Gera, Germany","Hofwiesenpark, Untermhaus, Gera, Thüringen, 07548, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
07548,Gera,07548 Gera,Faulenzerweg,false,false,filz,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Gera,,Faulenzerweg,,,,street_without_number,,,,,Germany,DE,50.8774116,12.0660412,"Faulenzerweg, 07548 Gera, Germany","Faulenzerweg, Untermhaus, Gera, Thüringen, 07548, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
07551,Gera,07551 Gera,S.-Bach-Str. 1,false,false,sonstige,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Gera,,S.-Bach-Str.,1,,,street_address,,,,,Germany,DE,48.7072616,12.2977027,"S.-Bach-Str. 1, 07551 Gera, Germany","McMahon’s B ‘ Irish Pub, 1, Marktstraße, Mausham, Bayerbach bei Ergoldsbach, Ergoldsbach (VGem), Landkreis Landshut, Bayern, 84092, Deutschland",nominatim,McMahon’s B ‘ Irish Pub,,,,,,,,,,,,,,,,,
07570,Weida,07570 Weida,Liebsdorfer Straße 6,false,false,eternit,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Weida,,Liebsdorfer Straße,6,,,street_address,,,,,Germany,DE,50.7747648,12.0395338,"Liebsdorfer Straße 6, 07570 Weida, Germany","6, Liebsdorfer Straße, Liebsdorf, Weida, Greiz, Thüringen, 07570, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
07639,Bad Klosterlausnitz,07639 Bad Klosterlausnitz,An der Krümme 5,false,false,sonstige,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Bad Klosterlausnitz,,An der Krümme,5,,,street_address,,,,,Germany,DE,50.9079137,11.8604961,"An der Krümme 5, 07639 Bad Klosterlausnitz, Germany","Bowlingtreff & Minigolf, 5, An der Krümme, Bad Klosterlausnitz, Saale-Holzland-Kreis, Thüringen, 07639, Deutschland",nominatim,Bowlingtreff & Minigolf,,,,,,,,,,,,,,,,,
08144,Hirschfeld,08144 Hirschfeld,Tierparkstraße 5,false,false,beton,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Hirschfeld,,Tierparkstraße,5,,,street_address,,,,,Germany,DE,50.6281083,12.437218,"Tierparkstraße 5, 08144 Hirschfeld, Germany","Tierparkstraße, Voigtsgrün, Hirschfeld, Kirchberg, Zwickau, Sachsen, 08144, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
08267,Zwota,08267 Zwota,Klingenthaler Str. 48,false,false,unknown,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Zwota,,Klingenthaler Str.,48,,,street_address,,,,,Germany,DE,50.3551506,12.4342408,"Klingenthaler Str. 48, 08267 Zwota, Germany","Hotel Gasthof zum Walfisch, 48, Klingenthaler Straße, Zwota, Klingenthal, Vogtlandkreis, Sachsen, 08267, Deutschland",nominatim,Hotel Gasthof zum Walfisch,,,,,,,,,,,,,,,,,
08412,Werdau,08412 Werdau,Kleinbernsdorfer Str. 10,false,false,sonstige,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Werdau,,Kleinbernsdorfer Str.,10,,,street_address,,,,,Germany,DE,50.7677463,12.352338,"Kleinbernsdorfer Str. 10, 08412 Werdau, Germany","10, Kleinbernsdorfer Straße, Langenhessen, Werdau, Zwickau, Sachsen, 08412, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
08527,Plauen,08527 Plauen,Hainstr. 1,false,false,beton,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Plauen,,Hainstr.,1,,,street_address,,,,,Germany,DE,50.4991791,12.123823,"Hainstr. 1, 08527 Plauen, Germany","Freizeitanlagen Syratal mit Parkeisenbahn, 1, Hainstraße, Bärenstein, Plauen, Vogtlandkreis, Sachsen, 08523, Deutschland",nominatim,Freizeitanlagen Syratal mit Parkeisenbahn,,,,,,,,,,,,,,,,,
08543,Pöhl,08543 Pöhl,Talsperre Pöhl,false,false,eternit,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Pöhl,,,,,Talsperre Pöhl,named_place,,,,,Germany,DE,50.5543437,12.1848826,"Talsperre Pöhl, 08543 Pöhl, Germany","Talsperre Pöhl, Pöhler Straße, Alt-Jocketa, Pöhl, Vogtlandkreis, Sachsen, 08543, Deutschland",nominatim,Talsperre Pöhl,,,,,,,,,,,,,,,,,
09217,Burgstädt,09217 Burgstädt,Brühl 1,true,false,eternit,,https://www.minigolfsport.de/minigolfatlas-detail.php?url=burgstaedt,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Burgstädt,,Brühl,1,,,street_address,,,,,Germany,DE,50.9199964,12.8059428,"Brühl 1, 09217 Burgstädt, Germany","Rathaus, 1, Brühl, Burkersdorf, Burgstädt, Mittelsachsen, Sachsen, 09217, Deutschland",nominatim,Rathaus,,,,,,,,,,"09217 Burgstädt, Hainstraße",0162 / 6847101,,http://www.taurasteinturm.de,bburge@burgstaedt.de,"täglich von 12 - 16 Uhr (November bis April), täglich von 12 - 18 Uhr (Mai bis Oktober)",System Eternit,"Getränke, Eis, Snacks, warme Speisen., Busanbindung, Parkplätze und Toiletten vorhanden., Schwimmbad in der Nähe., Die Anlage liegt mitten in einem Park mit Barfußweg, Aussichtsturm und Kinderspielplatz. Die Minigolfcard zum preisreduzierten Spielen wird akzeptiert."
09322,Penig,09322 Penig,Dittmannsdorfer Straße 48,false,false,unknown,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Penig,,Dittmannsdorfer Straße,48,,,street_address,,,,,Germany,DE,50.9419961,12.7067843,"Dittmannsdorfer Straße 48, 09322 Penig, Germany","48, Dittmannsdorfer Straße, Dittmannsdorf, Penig, Mittelsachsen, Sachsen, 09322, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
09380,09380 Thalheim,09380 09380 Thalheim,Stollberger Straße 48,false,false,unknown,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,09380 Thalheim,,Stollberger Straße,48,,,street_address,,,,,Germany,DE,50.7042378,12.8256248,"Stollberger Straße 48, 09380 09380 Thalheim, Germany","Bildungs- und Freizeitzentrum Tabakstanne, 48, Stollberger Straße, Thalheim/Erzgebirge, Erzgebirgskreis, Sachsen, 09380, Deutschland",nominatim,Bildungs- und Freizeitzentrum Tabakstanne,,,,,,,,,,,,,,,,,
09439,Amtsberg-Wilischthal,09439 Amtsberg-Wilischthal,An der Schlösselmühle 1,false,false,sonstige,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Amtsberg-Wilischthal,,An der Schlösselmühle,1,,,street_address,,,,,Germany,DE,50.729846,13.0437409,"An der Schlösselmühle 1, 09439 Amtsberg-Wilischthal, Germany","Villa Wilisch, 1, An der Schlösselmühle, Wilischthal, Schlößchen, Amtsberg, Erzgebirgskreis, Sachsen, 09439, Deutschland",nominatim,Villa Wilisch,,,,,,,,,,,,,,,,,
09468,Geyer,09468 Geyer,Thumer Str. 65,false,false,sonstige,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Geyer,,Thumer Str.,65,,,street_address,,,,,Germany,DE,50.6434758,12.9105624,"Thumer Str. 65, 09468 Geyer, Germany","Campingpark Greifensteine, 65, Thumer Straße, Geyer, Verwaltungsgemeinschaft Geyer, Erzgebirgskreis, Sachsen, 09468, Deutschland",nominatim,Campingpark Greifensteine,,,,,,,,,,,,,,,,,
09484,Oberwiesenthal,09484 Oberwiesenthal,Vierenstr. 11,false,false,filz,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Oberwiesenthal,,Vierenstr.,11,,,street_address,,,,,Germany,DE,50.4276651,12.9668238,"Vierenstr. 11, 09484 Oberwiesenthal, Germany","Panorama Hotel Oberwiesenthal, 11, Vierenstraße, Kurort Oberwiesenthal, Oberwiesenthal, Erzgebirgskreis, Sachsen, 09484, Deutschland",nominatim,Panorama Hotel Oberwiesenthal,,,,,,,,,,,,,,,,,
09491,Bärenstein,09491 Bärenstein,Oberwiesenthaler Str. 14,false,false,eternit,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Bärenstein,,Oberwiesenthaler Str.,14,,,street_address,,,,,Germany,DE,50.4965056,13.027398,"Oberwiesenthaler Str. 14, 09491 Bärenstein, Germany","14, Oberwiesenthaler Straße, Bärenstein, Erzgebirgskreis, Sachsen, 09471, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
09496,Pobershau,09496 Pobershau,Hinterer Grund 17a,false,false,sonstige,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Pobershau,,Amtsseite-Hinterer Grund,17,a,,street_address,Marienberg,,Sachsen,Erzgebirgskreis,Deutschland,DE,50.6432018,13.2337422,"Hinterer Grund 17 a, 09496 Pobershau, Germany","Feriendorf Schwarzwassertal, 17a, Amtsseite-Hinterer Grund, Hinterer Grund, Pobershau, Marienberg, Erzgebirgskreis, Sachsen, 09496, Deutschland",nominatim,Feriendorf Schwarzwassertal,hostel,https://www.feriendorf-schwarzwassertal.de/,+49 3735 23586,,,,284961347,way,,,,,,,,,
09526,Olbernhau,09526 Olbernhau,In der Hütte 2,false,false,unknown,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Olbernhau,,In der Hütte,2,,,street_address,,,,,Germany,DE,50.649559,13.3673491,"In der Hütte 2, 09526 Olbernhau, Germany","Stockhausen, 2, In der Hütte, Grünthal, Olbernhau, Erzgebirgskreis, Sachsen, 09526, Deutschland",nominatim,Stockhausen,,,,,,,,,,,,,,,,,
09548,Seiffen,09548 Seiffen,Deutschneudorfer Straße 57,false,false,filz,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Seiffen,,Deutschneudorfer Straße,57,,,street_address,,,,,Germany,DE,50.6271884,13.455641,"Deutschneudorfer Straße 57, 09548 Seiffen, Germany","Ferienpark Seiffen, 57, Deutschneudorfer Straße, Oberseiffenbach, Seiffen/Erzgebirge, Seiffen/Erzgeb., Erzgebirgskreis, Sachsen, 09548, Deutschland",nominatim,Ferienpark Seiffen,,,,,,,,,,,,,,,,,
09557,Flöha,09557 Flöha,Turnerstraße 8,false,true,filz,filz,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Flöha,,Turnerstraße,8,,,street_address,,,,,Germany,DE,50.8601394,13.0637288,"Turnerstraße 8, 09557 Flöha, Germany","Sportunterkunft des Fördervereins für Nachwuchssport e.V., 8, Turnerstraße, Flöha, Mittelsachsen, Sachsen, 09557, Deutschland",nominatim,Sportunterkunft des Fördervereins für Nachwuchssport e.V.,,,,,,,,,,,,,,,,,
09569,Oederan,09569 Oederan,Zum Goldenen Stern 50,false,false,sonstige,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Oederan,,Zum Goldenen Stern,50,,,street_address,,,,,Germany,DE,50.8766892,13.2059125,"Zum Goldenen Stern 50, 09569 Oederan, Germany","Gasthof ""Goldener Stern"", 50, Zum Goldenen Stern, Memmendorf, Oederan, Mittelsachsen, Sachsen, 09569, Deutschland",nominatim,"Gasthof ""Goldener Stern""",,,,,,,,,,,,,,,,,
09573,Augustusburg,09573 Augustusburg,Straße an der Rodelbahn,false,false,filz,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Augustusburg,,,,,Straße an der Rodelbahn,named_place,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
09648,Mittweida,09648 Mittweida,Am Stadtbad 1,false,false,unknown,,,0,https://www.minigolfsport.de/minigolfatlas.php?plz=0,Mittweida,,Am Stadtbad,1,,,street_address,,,,,Germany,DE,50.9890356,12.9645937,"Am Stadtbad 1, 09648 Mittweida, Germany","Am Stadtbad, Rößgen, Mittweida, Mittelsachsen, Sachsen, 09648, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
10559,Berlin,10559 Berlin,Rathenower Str./Ecke Turmstrasse,false,false,unknown,,,1,https://www.minigolfsport.de/minigolfatlas.php?plz=1,Berlin,,Obstallee,,,Rathenower Str./Ecke Turmstrasse,named_place,Berlin,Staaken,,,Deutschland,DE,52.5211823,13.1634988,"Minigolf, 10559 Berlin, Germany","Minigolf, Obstallee, Heerstraße Nord, Staaken, Spandau, Berlin, 13593, Deutschland",nominatim,Minigolf,miniature_golf,,,,,,60105040,way,,,,,,,,,
10715,Berlin,10715 Berlin - Wilmersdorf,Straße am Schoelerpark 35,false,false,eternit,eternit,,1,https://www.minigolfsport.de/minigolfatlas.php?plz=1,Berlin - Wilmersdorf,Wilmersdorf,Straße am Schoelerpark,35,,,street_address,,,,,Germany,DE,52.4843876,13.3219847,"Straße am Schoelerpark 35, 10715 Berlin - Wilmersdorf, Germany","Straße am Schoelerpark, Güntzelkiez, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10715, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
10961,Berlin,10961 Berlin - Kreuzberg,Carl-Herz-Ufer 34,false,false,eternit,,,1,https://www.minigolfsport.de/minigolfatlas.php?plz=1,Berlin - Kreuzberg,Kreuzberg,Carl-Herz-Ufer,34,,,street_address,,,,,Germany,DE,52.4968062,13.3995505,"Carl-Herz-Ufer 34, 10961 Berlin - Kreuzberg, Germany","Minigolf Brachvogel, 34, Carl-Herz-Ufer, Tempelhofer Vorstadt, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10961, Deutschland",nominatim,Minigolf Brachvogel,,,,,,,,,,,,,,,,,
10965,Berlin,10965 Berlin,Columbiadamm 88,false,false,unknown,,,1,https://www.minigolfsport.de/minigolfatlas.php?plz=1,Berlin,,Columbiadamm,88,,,street_address,,,,,Germany,DE,52.4836655,13.4005492,"Columbiadamm 88, 10965 Berlin, Germany","Columbiadamm, Stadtquartier Friesenstraße, Tempelhof, Tempelhof-Schöneberg, Berlin, 10965, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
10967,Berlin,10967 Berlin - Kreuzberg,Volkspark Hasenheide,false,false,eternit,,,1,https://www.minigolfsport.de/minigolfatlas.php?plz=1,Berlin - Kreuzberg,Kreuzberg,,,,Volkspark Hasenheide,named_place,,,,,Germany,DE,52.4867721,13.417434,"Volkspark Hasenheide, 10967 Berlin - Kreuzberg, Germany","Volkspark Hasenheide - Spielplatz III, Hasenheide, Graefekiez, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10967, Deutschland",nominatim,Volkspark Hasenheide - Spielplatz III,,,,,,,,,,,,,,,,,
10997,Berlin,10997 Berlin,Görlitzer Str. 1,false,false,sonstige,,,1,https://www.minigolfsport.de/minigolfatlas.php?plz=1,Berlin,,Görlitzer Str.,1,,,street_address,,,,,Germany,DE,52.4983939,13.4336934,"Görlitzer Str. 1, 10997 Berlin, Germany","1, Görlitzer Straße, Luisenstadt, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10997, Deutschland",nominatim,,,,,,,,,,,,,,,,,,
12059,Berlin,12059 Berlin - Neukölln,Sonnenallee 165,false,false,eternit,,,1,https://www.minigolfsport.de/minigolfatlas.php?plz=1,Berlin - Neukölln,Neukölln,Sonnenallee,165,,,street_address,,,,,Germany,DE,52.477889,13.4489241,"Sonnenallee 165, 12059 Berlin - Neukölln, Germany","Hertzberg Golf, 165, Sonnenallee, Böhmisches Dorf, Neukölln, Berlin, 12059, Deutschland",nominatim,Hertzberg Golf,,,,,,,,,,,,,,,,,
12167,Berlin,12167 Berlin - Steglitz,Am Stadtpark Steglitz,false,false,eternit,,,1,https://www.minigolfsport.de/minigolfatlas.php?plz=1,Berlin - Steglitz,Steglitz,,,,Am Stadtpark Steglitz,named_place,,,,,Germany,DE,52.4469491,13.3341067,"Am Stadtpark Steglitz, 12167 Berlin - Steglitz, Germany","Am Stadtpark, Steglitz, Steglitz-Zehlendorf, Berlin, Teltow, 12167, Deutschland",nominatim,Am Stadtpark,,,,,,,,,,,,,,,,,
12169,Berlin,12169 Berlin - Steglitz,Munsterdamm / Prellerweg,false,false,sonstige,sonstige,,1,https://www.minigolfsport.de/minigolfatlas.php?plz=1,Berlin - Steglitz,Steglitz,Obstallee,,,,street_without_number,Berlin,Staaken,,,Deutschland,DE,52.5211823,13.1634988,"Minigolf, 12169 Berlin, Germany","Minigolf, Obstallee, Heerstraße Nord, Staaken, Spandau, Berlin, 13593, Deutschland",nominatim,Minigolf,miniature_golf,,,,,,60105040,way,,,,,,,,,
12207,Berlin,12207 Berlin - Lichterfelde,Königsberger Straße 25e,false,false,eternit,,,1,https://www.minigolfsport.de/minigolfatlas.php?plz=1,Berlin - Lichterfelde,Lichterfelde,Königsberger Straße,25,e,,street_address,Berlin,Lichterfelde,,,Deutschland,DE,52.4313026,13.3096291,"Königsberger Straße 25 e, 12207 Berlin - Lichterfelde, Germany","Königsberger Straße, Lichterfelde West, Lichterfelde, Steglitz-Zehlendorf, Berlin, Teltow, 12207, Deutschland",nominatim,Königsberger Straße,secondary,,,,,Q65929177,1100780955,way,,,,,,,,,
12247,Berlin,12247 Berlin - Lankwitz,Paul -Schneider-Straße 52,false,true,eternit,eternit,,1,https://www.minigolfsport.de/minigolfatlas.php?plz=1,Berlin - Lankwitz,Lankwitz,Paul -Schneider-Straße,52,,,street_address,,,,,Germany,DE,52.4330087,13.3521997,"Paul -Schneider-Straße 52, 12247 Berlin - Lankwitz, Germany","Minigolf am Gemeindepark, 52-58, Paul-Schneider-Straße, Großsiedlung Kamenzer Damm, Lankwitz, Steglitz-Zehlendorf, Berlin, Teltow, 12247, Deutschland",nominatim,Minigolf am Gemeindepark,,,,,,,,,,,,,,,,,
12277,Berlin,12277 Berlin,Hanielweg 5,true,true,beton|sonstige,beton|sonstige,https://www.minigolfsport.de/minigolfatlas-detail.php?url=marienfelde,1,https://www.minigolfsport.de/minigolfatlas.php?plz=1,Berlin,,Hanielweg,5,,,street_address,,,,,Germany,DE,52.4174214,13.3652923,"Hanielweg 5, 12277 Berlin, Germany","Miniaturgolf-Verein 65 e.V., 3-5, Hanielweg, Alt-Marienfelde, Marienfelde, Tempelhof-Schöneberg, Berlin, Teltow, 12277, Deutschland",nominatim,Miniaturgolf-Verein 65 e.V.,,,,,,,,,,"12277 Berlin, Hanielweg 3-5",030 7226400,,http://www.minigolfpark-marienfelde.de,scrkullick@onlinehome.de,"Montag - Freitag: ab 15.00 Uhr, Samstag + Sonntag: ab 11.30 Uhr","System Eternit , System Beton","Getränke, Eis und Snacks, Parkplätze und Toiletten vorhanden., Busanbindung., Die Minigolfcard zum preisreduzierten Spielen wird akzeptiert."
