name,street,postcode,place,lat,lng,source_priority,source_url,google_place_id,google_rating,google_maps_url
Minigolf,,,,48.4746148,8.1689168,osm,https://www.openstreetmap.org/way/399098131,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,50.918009,11.8594378,osm,https://www.openstreetmap.org/way/400017933,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,50.2288156,9.0680964,osm,https://www.openstreetmap.org/way/401433081,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,47.8626715,9.380346,osm,https://www.openstreetmap.org/way/402215249,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,Kirchstraße 87,76707,Hambrücken,49.1836811,8.5320674,osm,https://www.openstreetmap.org/way/403531241,ChIJYa9f1yyll0cRLYEGR2Y5ZGA,3,https://maps.google.com/?cid=6945739636753203501&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,51.5678855,10.8296918,osm,https://www.openstreetmap.org/way/404216148,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,51.6614378,7.0556644,osm,https://www.openstreetmap.org/way/404535425,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,49.2360192,7.6514675,osm,https://www.openstreetmap.org/way/404748106,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,49.8806064,9.2996994,osm,https://www.openstreetmap.org/way/405879216,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Abenteuergolf Rastede,,,,53.2455772,8.1836468,osm,https://www.openstreetmap.org/way/406731105,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf am Lippesee,,,,51.7594507,8.6732322,osm,https://www.openstreetmap.org/way/408840635,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf-Anlage Am Quendelberg,,,,50.4312393,7.820718,osm,https://www.openstreetmap.org/way/418092471,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
grünes Zimmer,,,,51.8179677,8.4419503,osm,https://www.openstreetmap.org/way/420024631,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Adventure-Golf Remchingen,,,,48.9553117,8.5788393,osm,https://www.openstreetmap.org/way/421507686,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolfplatz Bad Bevensen,,,,53.0827099,10.5830848,osm,https://www.openstreetmap.org/way/421605551,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
AdventureGolf Park,Cuxhavener Straße 80,27476,Cuxhaven,53.8869099,8.6475098,osm,https://www.openstreetmap.org/way/423956825,ChIJfdlpbeoEtEcRk5c6EdW5p5o,4.5,https://maps.google.com/?cid=11144080127719806867&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,53.1103715,13.531421,osm,https://www.openstreetmap.org/way/428452293,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Adventure Golf Norderstedt,,,,53.716501,10.0147307,osm,https://www.openstreetmap.org/way/431530108,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,49.0562645,10.2051705,osm,https://www.openstreetmap.org/way/432189700,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Abenteuergolfpark Groitzsch,Friedrich-Ebert-Straße,04539,Groitzsch,51.1532343,12.2871713,osm,https://www.openstreetmap.org/way/434701744,ChIJkx11xoflpkcRVMlPzVBm67A,4.7,https://maps.google.com/?cid=12748395667430295892&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,48.7384201,8.29004,osm,https://www.openstreetmap.org/way/437038584,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,48.7039202,11.3218057,osm,https://www.openstreetmap.org/way/437575899,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,50.8738215,9.7025885,osm,https://www.openstreetmap.org/way/437579034,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
BUNGIS Adventure Golf,,,,52.9692498,13.7641291,osm,https://www.openstreetmap.org/way/439754945,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf-Anlage Öjendorf,,,,53.5522016,10.1346929,osm,https://www.openstreetmap.org/way/440467239,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,47.6512046,10.0690712,osm,https://www.openstreetmap.org/way/445223127,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,49.5671966,9.1151627,osm,https://www.openstreetmap.org/way/445349272,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,48.2629218,9.0796802,osm,https://www.openstreetmap.org/way/448366992,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,51.831654,9.9126008,osm,https://www.openstreetmap.org/way/449216020,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,51.4397352,7.2519162,osm,https://www.openstreetmap.org/way/453366362,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,50.9277485,14.0976806,osm,https://www.openstreetmap.org/way/453395699,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,54.24929,12.2160547,osm,https://www.openstreetmap.org/way/453706405,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Am Rugard,,,,54.4217893,13.4425725,osm,https://www.openstreetmap.org/way/455665039,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf am Quellenturm,,,,50.3294391,7.725995,osm,https://www.openstreetmap.org/way/481391781,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,50.4181416,8.986372,osm,https://www.openstreetmap.org/way/482818190,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf & Mee(h)r,,,,54.4031249,10.190001,osm,https://www.openstreetmap.org/way/483642682,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Wohnstift am Tiergarten Parkanlage,,,,49.4439461,11.1325293,osm,https://www.openstreetmap.org/way/485426655,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,53.734111,11.5032136,osm,https://www.openstreetmap.org/way/485727709,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,53.974538,11.25276,osm,https://www.openstreetmap.org/way/486412486,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,49.3697196,7.3200889,osm,https://www.openstreetmap.org/way/487588143,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,52.217523,7.6650979,osm,https://www.openstreetmap.org/way/488704302,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolfanlage Rethem,,,,52.7839439,9.3864439,osm,https://www.openstreetmap.org/way/490598091,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Erlebnisgolfanlage,,,,53.415413,7.7259729,osm,https://www.openstreetmap.org/way/492562255,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf Grafenwerth,,,,50.6381341,7.216296,osm,https://www.openstreetmap.org/way/496360233,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf (Hotel),,,,54.4121674,13.5984437,osm,https://www.openstreetmap.org/way/498960877,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf Bulmker Park,Florastraße,45888,Gelsenkirchen,51.5180724,7.116966,osm,https://www.openstreetmap.org/way/506026225,ChIJz_lux2LnuEcR9Wyque0aO_Q,4.5,https://maps.google.com/?cid=17598689577204870389&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,51.4632029,8.8505046,osm,https://www.openstreetmap.org/way/506258291,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,49.811796,7.8696681,osm,https://www.openstreetmap.org/way/506676487,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,51.3579388,7.3820073,osm,https://www.openstreetmap.org/way/507088279,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf Oyter See,Oyter See,28876,Oyten,53.046132,9.0041243,osm,https://www.openstreetmap.org/way/517255102,ChIJ7Xn2WxXfsEcRczVi7MVGmFw,3.4,https://maps.google.com/?cid=6672160663837750643&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf im Wildpark,,,,54.2877385,10.2465577,osm,https://www.openstreetmap.org/way/520608755,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,53.5945825,9.5680809,osm,https://www.openstreetmap.org/way/521606059,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,54.4020053,11.1740374,osm,https://www.openstreetmap.org/way/524178129,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,52.5350258,10.5166794,osm,https://www.openstreetmap.org/way/528231098,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,54.5092717,9.0064716,osm,https://www.openstreetmap.org/way/531472654,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,54.3242859,10.6637873,osm,https://www.openstreetmap.org/way/531681276,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,49.5447473,8.8027273,osm,https://www.openstreetmap.org/way/537135402,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,50.5111403,7.3095627,osm,https://www.openstreetmap.org/way/537466244,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,48.0503076,12.2305073,osm,https://www.openstreetmap.org/way/537514857,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,51.9783262,9.2381307,osm,https://www.openstreetmap.org/way/550245624,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,53.3023115,12.8074709,osm,https://www.openstreetmap.org/way/551537089,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,51.350919,7.9535067,osm,https://www.openstreetmap.org/way/553521429,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,54.2923091,8.6501931,osm,https://www.openstreetmap.org/way/556231266,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,53.6180469,12.3661447,osm,https://www.openstreetmap.org/way/558001760,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,49.7992182,7.8472426,osm,https://www.openstreetmap.org/way/559089204,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,Strandpromenade,17424,Heringsdorf,53.9535018,14.1724617,osm,https://www.openstreetmap.org/way/560036465,ChIJ5zQCi_D3qkcRitFAxnHeiKE,4.2,https://maps.google.com/?cid=11639797817177854346&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,53.5764238,7.8263989,osm,https://www.openstreetmap.org/way/560672519,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Adventuregolf,Steingrün 20,,,48.2333675,8.216309,osm,https://www.openstreetmap.org/way/569723892,ChIJ_fEXUC7FkEcRACZkvTVx1Rk,,https://maps.google.com/?cid=1861518496612230656&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bootshaus Biggesee Minigolfanlage,,,,51.0342769,7.8407653,osm,https://www.openstreetmap.org/way/581125115,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolfplatz Erlenbach,,63906,Erlenbach am Main,49.809461,9.1683271,osm,https://www.openstreetmap.org/way/581260238,ChIJLReZ8NFRvUcRoWAmDdGzNwY,4.6,https://maps.google.com/?cid=448024398396809377&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,54.1033745,10.8996244,osm,https://www.openstreetmap.org/way/582004129,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Tischminigolf,,,,50.4724478,7.8603343,osm,https://www.openstreetmap.org/way/584546220,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf im Stadtpark Steglitz,,,,52.4503499,13.3364936,osm,https://www.openstreetmap.org/way/584568911,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,49.933016,9.0427001,osm,https://www.openstreetmap.org/way/585443924,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,50.6744723,8.3032535,osm,https://www.openstreetmap.org/way/593152168,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Adventure-Golf,,,,50.8706692,11.1842765,osm,https://www.openstreetmap.org/way/593320869,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Adventure Minigolf an der Kahltalmühle,,,,50.0902762,9.0895822,osm,https://www.openstreetmap.org/way/593377004,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,51.2928745,13.10937,osm,https://www.openstreetmap.org/way/594567428,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Miniatur Golf,Promenade 1a,17419,Heringsdorf,53.9382203,14.1983501,osm,https://www.openstreetmap.org/way/595033407,ChIJ5zQCi_D3qkcRitFAxnHeiKE,4.2,https://maps.google.com/?cid=11639797817177854346&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Kallbach's Adventure Golf,Simonskall 24-26,52393,Hürtgenwald,50.6674308,6.3558207,osm,https://www.openstreetmap.org/way/603977878,ChIJo4A3Ks17v0cR2SLeQ1shNcc,4.4,https://maps.google.com/?cid=14354416063177695961&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,50.5634059,7.822673,osm,https://www.openstreetmap.org/way/612771453,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,50.6478719,12.9127308,osm,https://www.openstreetmap.org/way/613477316,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,51.2259502,12.4508712,osm,https://www.openstreetmap.org/way/620654861,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigilf,,,,51.9559622,10.5582225,osm,https://www.openstreetmap.org/way/621435844,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,,,49.627484,8.854954,osm,https://www.openstreetmap.org/way/624180125,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Adventure Minigolf,,,,52.2827255,13.214855,osm,https://www.openstreetmap.org/way/625099934,ChIJa76xwh5ymkcRW-WRjmtd6HU,,https://maps.google.com/?cid=8496143413569250651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
